nofinesset;nofinessej;rs;rslongue;complrs;numvoie;compvoie;typvoie;voie;lieuditbp;departement;libdepartement;cp;commune;telephone;telecopie;dateouv;dateautor;datemaj;wgs84;lat;lng
750013625;750013617;SARL PHARMACIE  BOSQUET;;PHARMACIE BOSQUET;46;;AVENUE;BOSQUET;;75;PARIS;75007;PARIS;147059113;147059849;2011-06-14;1943-04-16;2011-10-25;48.8559992, 2.3045876;48.8559992;2.3045876
750014243;750014235;PHARMACIE SOLFERINO;;;223;;BOULEVARD;SAINT GERMAIN;;75;PARIS;75007;PARIS;145482086;145484046;2010-01-04;1943-05-27;2009-12-23;48.8581349, 2.3232385;48.8581349;2.3232385
750013815;750013807;SELARL PHARMACIE BAC GRENELLE;;;67;;RUE;DE GRENELLE;;75;PARIS;75007;PARIS;145487270;145485465;2012-05-01;1945-03-29;2012-05-30;48.855049, 2.3243931;48.855049;2.3243931
750014896;750014870;SELARL GRANDE PHARMACIE WAGRAM;;GRANDE PHARMACIE WAGRAM;239;;RUE;DU FBG SAINT HONORÉ;;75;PARIS;75008;PARIS;142672760;144090609;2011-05-02;1943-06-10;2011-10-24;48.87766421, 2.29846671;48.877664210000006;2.2984667100000005
750015380;750015372;PHARM EVANS;;;46;;RUE;PIERRE CHARRON;;75;PARIS;75008;PARIS;147207648;147206501;2005-01-03;1943-06-01;2009-07-03;48.8685399, 2.3016134;48.8685399;2.3016134
750014847;750014821;PHARMACIE INTERNATIONALE;;;71;;RUE;DU FAUBOURG SAINT HONORÉ;;75;PARIS;75008;PARIS;142666830;142661804;1981-12-23;1943-05-27;2010-08-25;48.8764709, 2.3018856;48.8764709;2.3018856
750015091;750015083;PHARMACIE  LA BOETIE CHAMPS ELYSEES;;;116;;RUE;LA BOETIE;44 RUE DE PONTHIEU;75;PARIS;75008;PARIS;143593550;143593865;2002-11-27;1943-06-01;2008-09-29;48.87144595, 2.30739623;48.87144595;2.30739623
750015281;750015273;PHARMACIE NOCA;;;1;;AVENUE;DE MESSINE;;75;PARIS;75008;PARIS;145626149;145626347;1994-12-30;1943-07-23;2007-07-25;48.8756522, 2.3142456;48.8756522;2.3142456
750015190;750015182;M SERGE LEVY;;PHARMACIE LEVY;64;;BOULEVARD;MALESHERBES;;75;PARIS;75008;PARIS;145221041;145221041;2011-06-06;1943-06-01;2011-07-25;48.87796301, 2.31608427;48.87796301;2.3160842699999997
750015174;750015166;PHARMACIE  SAINT AUGUSTIN;;;61;;BOULEVARD;MALESHERBES;;75;PARIS;75008;PARIS;145221615;155300382;2003-10-01;1943-06-10;2007-02-16;48.87612244, 2.31830776;48.87612244;2.31830776
750015513;750015505;SELAS GRANDE PHARMACIE BAILLY;;GRANDE PHARMACIE BAILLY;15;;RUE;DE ROME;;75;PARIS;75008;PARIS;153421010;143934007;2011-05-09;1942-10-21;2011-07-21;48.8757062, 2.32390612;48.8757062;2.32390612
750015893;750015885;PHARM BEDJAI JACQUELINE;;;39;;RUE;DE CLICHY;;75;PARIS;75009;PARIS;148746516;148744335;1999-10-01;1943-09-11;2009-07-03;48.8798402, 2.3290548;48.8798402;2.3290548
750016511;750016503;PHARMACIE DE L OPERA MOGADOR;;;11;;RUE;DE MOGADOR;;75;PARIS;75009;PARIS;148742201;142805927;2007-01-01;1942-10-29;2009-01-21;48.873983, 2.331194;48.873983;2.331194
750016974;750016966;BRITISH AND AMERICAN PHARMACY;;;1;;RUE;AUBER;;75;PARIS;75009;PARIS;142658829;142655092;2009-08-01;1943-07-23;2009-08-10;48.871275, 2.3312505;48.871275;2.3312505
750015810;750015802;PHARMACIE DE LA CHAUSSEE D ANTIN;;;54;;RUE;DE LA CHAUSSÉE D ANTIN;69 RUE DE PROVENCE;75;PARIS;75009;PARIS;148742106;148742168;2009-02-23;1942-10-29;2010-08-25;48.87421086, 2.33275071;48.874210860000005;2.3327507100000004
750016131;750016123;PHARMACIE 19 HAUSSMANN;;;19;;BOULEVARD;HAUSSMANN;;75;PARIS;75009;PARIS;147708388;147707209;2009-04-01;1943-11-04;2009-04-29;48.8726639, 2.3342812;48.8726639;2.3342812
750016214;750016206;PHARMACIE LA FAYETTE;;PHARMACIE LA FAYETTE;11;;RUE;LA FAYETTE;;75;PARIS;75009;PARIS;148740786;144919031;2013-07-01;1943-07-23;2013-07-17;48.8737927, 2.3355997;48.8737927;2.3355997
750016776;750016750;PHARMACIE ROSE;;;34;;RUE;SAINT LAZARE;;75;PARIS;75009;PARIS;148741338;148741338;2007-12-01;1942-10-29;2009-01-21;48.8768292, 2.3360129;48.8768292;2.3360129
750016560;750016552;PHARMACIE INTERNATIONALE PLACE PIGALLE;;;5;;PL;PIGALLE;;75;PARIS;75009;PARIS;148783812;148783265;1998-02-26;1942-10-29;2007-08-13;48.8819402, 2.3375172;48.8819402;2.3375172
750016925;750016917;PHARMACIE DES ARTS;;;29;;RUE;VICTOR MASSE;;75;PARIS;75009;PARIS;148784034;153200898;1995-09-29;1942-12-23;2009-07-03;48.8808971, 2.3375428;48.8808971;2.3375428
750016594;750016586;PHARMACIE DU CARREFOUR;;;5;;BOULEVARD;DE ROCHECHOUART;;75;PARIS;75009;PARIS;148784374;148786975;2013-03-01;1942-10-29;2013-04-04;48.8819994, 2.3397196;48.8819994;2.3397196
750015711;750015703;PHARMACIE DES FOLIES BERGERES;;;12;;RUE;DE LA BOULE ROUGE;;75;PARIS;75009;PARIS;142469407;142468233;1992-09-30;1944-07-27;2009-06-15;48.8739044, 2.344947;48.8739044;2.344947
750017063;750017055;PHARMACIE DU DELTA;;SARL PHARMACIE NIDAM;84;;RUE;ROCHECHOUART;;75;PARIS;75009;PARIS;142854020;142854028;2008-10-27;1942-10-29;2008-12-15;48.88011935, 2.34499195206;48.88011935;2.34499195205847
750017865;750017857;PHARMACIE CONSEIL LA FAYETTE;;;96;;RUE;LA FAYETTE;;75;PARIS;75010;PARIS;147704329;147704904;2008-09-01;1942-10-29;2009-10-02;48.8772031, 2.3493521;48.8772031;2.3493521
750017147;750017121;PHARM NISSARALY;;;12;;BOULEVARD;DE BONNE NOUVELLE;;75;PARIS;75010;PARIS;147702002;;1994-10-26;1942-12-21;2009-07-03;48.8700976, 2.3515236;48.8700976;2.3515236
750017493;750017485;PHARM BENHAMOU;;;2;;RUE;DU FBG SAINT DENIS;;75;PARIS;75010;PARIS;147700670;144830190;1997-01-29;1942-12-30;2009-07-03;48.86997393, 2.35279237;48.86997393000001;2.35279237
750017915;750017907;PHARMACIE DE LIGNAC;;MME VIRGINIE MANSEUR DE LIGNAC;146;;RUE;LA FAYETTE;;75;PARIS;75010;PARIS;140357364;146075346;2008-03-03;1943-06-24;2009-07-03;48.8787576, 2.3552854;48.8787576;2.3552854
750018145;750018137;PHARMACIE OSTROM;;;62;;BOULEVARD;DE MAGENTA;;75;PARIS;75010;PARIS;142088769;177108755;1999-02-19;1943-06-22;2009-07-03;48.8737777, 2.3585474;48.8737777;2.3585474
750018095;750018087;PHARMACIE GOLDFARB;;;19;;BOULEVARD;DE MAGENTA;;75;PARIS;75010;PARIS;142081702;148031296;1997-12-23;1942-11-11;2009-07-03;48.8705856, 2.3609271;48.8705856;2.3609271
750017931;750017923;PHARM BEN SOUSSAN;;;191;;RUE;LA FAYETTE;;75;PARIS;75010;PARIS;146074292;140355775;1998-03-06;1943-06-24;2010-08-25;48.8806507, 2.3617968;48.8806507;2.3617968
750018475;750018467;PHARMACIE DU METRO;;;83;;BOULEVARD;DE LA VILLETTE;;75;PARIS;75010;PARIS;142402997;;2009-10-01;1942-12-03;2009-10-20;48.8773864, 2.3706062;48.8773864;2.3706062
750018244;750018236;PHARMACIE COHEN TOMASINI;;;137;;AVENUE;PARMENTIER;;75;PARIS;75010;PARIS;140400965;140180074;2007-01-01;1942-11-11;2009-05-19;48.8701362, 2.3707725;48.8701362;2.3707725
750018277;750018251;PHARMACIE ERCELIK;;;196;;RUE;SAINT MAUR;;75;PARIS;75010;PARIS;142393100;140180208;2004-04-20;1943-06-24;2009-07-03;48.8719093, 2.3719605;48.8719093;2.3719605
750018525;750018517;PHARMACIE HAROLD BELDA;;;46;;BOULEVARD;BEAUMARCHAIS;;75;PARIS;75011;PARIS;147003280;147004808;2001-06-27;1943-05-15;2010-08-25;48.85686904, 2.36824423;48.85686903999999;2.3682442299999997
750018897;750018871;MA PHARMACIE REPUBLIQUE;;;44;;RUE;FAUBOURG DU TEMPLE;;75;PARIS;75011;PARIS;143575579;140213378;2013-09-01;1942-12-21;2013-10-07;48.86943328, 2.36922511;48.86943328;2.3692251100000004
750019374;750019366;SELARL PHARMACIE WIZMAN;;PHARMACIE WIZMAN;24;;RUE;OBERKAMPF;;75;PARIS;75011;PARIS;147005161;;2010-10-18;1942-11-12;2011-07-21;48.86357456, 2.3696807;48.86357456;2.3696807000000004
750020596;750020570;PHARMACIE RICHARD LENOIR;;;26;;BOULEVARD;RICHAR LENOIR;;75;PARIS;75011;PARIS;147000500;147006960;1995-12-28;1942-10-30;2008-12-03;48.85635942, 2.37094134;48.856359420000004;2.3709413400000003
750039208;750019473;SELAS PHARMACIE DE L ORILLON;;;32;;RUE;DE VAUCOULEURS;;75;PARIS;75011;PARIS;147009565;147009565;2012-02-15;2007-08-09;2012-04-04;48.87001485, 2.37692595;48.87001485;2.37692595
750019960;750019952;PHARMACIE MEYER ISRAEL;;;81;;RUE;DE LA ROQUETTE;;75;PARIS;75011;PARIS;143797854;143799297;1990-04-27;1943-05-19;2010-08-25;48.8568716, 2.3779908;48.8568716;2.3779908
750019127;750019101;PHARMACIE DES 3 COURONNES;;;98;;RUE;JEAN PIERRE TIMBAUD;;75;PARIS;75011;PARIS;143575803;149235358;1992-04-29;1943-04-28;2008-12-03;48.86783659, 2.37800583;48.86783659;2.37800583
750018913;750018905;SELARL PHARMACIE DE LA SEMEUSE;;PHARMACIE DE LA SEMEUSE;137;;RUE;DU FBG ST ANTOINE;;75;PARIS;75011;PARIS;143434053;143434053;2011-02-14;1943-07-05;2011-07-22;48.85083139, 2.3780863;48.85083139;2.3780863000000005
750019143;750019135;PHARMACIE ALLOUCHE;;;97;;AVENUE;LEDRU ROLLIN;;75;PARIS;75011;PARIS;147002420;149230278;1978-04-12;1942-10-30;2009-02-10;48.8565982, 2.3792611;48.8565982;2.3792611
750019192;750019184;PHARMACIE DE LA PLACE;;;164;;AVENUE;LEDRU ROLLIN;;75;PARIS;75011;PARIS;143797959;143796673;2006-01-02;1943-05-15;2008-12-03;48.8566255, 2.3793868;48.8566255;2.3793868
750019630;750019622;PHARM  DAHAN B. ET V.;;;130;;AVENUE;PARMENTIER;;75;PARIS;75011;PARIS;143573261;143654937;1993-12-28;1946-09-16;2008-12-03;48.8591443, 2.3794671;48.8591443;2.3794671
750019564;750019556;PHARM SETTI;;;17;B;AVENUE;PARMENTIER;;75;PARIS;75011;PARIS;147001412;147001470;1989-12-27;1942-11-12;2010-08-25;48.8591443, 2.3794671;48.8591443;2.3794671
750019580;750019572;PHARMACIE OPTIQUE DU MONDE;;;38;;AVENUE;PARMENTIER;;75;PARIS;75011;PARIS;147004679;147003597;2009-07-15;1954-12-15;2009-07-07;48.8591443, 2.3794671;48.8591443;2.3794671
750018574;750018566;PHARMACIE COURONNES;;;43;;BOULEVARD;DE BELLEVILLE;;75;PARIS;75011;PARIS;143571607;143571607;2009-07-01;1943-06-30;2009-12-24;48.86920676, 2.3800756;48.86920676;2.3800756
750020356;750020323;PHARMACIE BLEUE;;;69;;BOULEVARD;VOLTAIRE;;75;PARIS;75011;PARIS;147001705;147007108;1991-04-11;1942-12-09;2008-12-03;48.8575917, 2.3805149;48.8575917;2.3805149
750020315;750020307;PHARMACIE DU BATACLAN;;;34;;BOULEVARD;VOLTAIRE;;75;PARIS;75011;PARIS;148050961;148051536;2003-04-14;1942-11-10;2007-07-12;48.8575917, 2.3805149;48.8575917;2.3805149
750020406;750020380;GRANDE PHARMACIE PIOT;;;113;;BOULEVARD;VOLTAIRE;;75;PARIS;75011;PARIS;143791865;143792191;2010-02-01;1942-11-12;2010-01-25;48.857404, 2.3810914;48.857404;2.3810914
750018731;750018723;PHARMACIE CHAUVEAU;;;98;;RUE;DU CHEMIN VERT;;75;PARIS;75011;PARIS;147000309;147001361;2007-04-01;1942-12-03;2007-10-10;48.8611735, 2.3815921;48.8611735;2.3815921
750018947;750018921;PHARM CENTRALE SAINT ANTOINE;;;191;;RUE;DU FBG ST ANTOINE;;75;PARIS;75011;PARIS;143721574;143561442;2007-08-27;1943-05-10;2008-11-27;48.85043759, 2.38186868;48.85043759;2.3818686800000006
750018541;750018533;PHARM ERBIBOU;;;9;;BOULEVARD;DE BELLEVILLE;;75;PARIS;75011;PARIS;143573763;143571829;1994-04-28;1943-05-15;2010-08-25;48.8677117, 2.3819756;48.8677117;2.3819756
750019242;750019234;SELASU PHARMACIE BEAUDOIN;;;70;;RUE;LEON FROT;;75;PARIS;75011;PARIS;143793958;143796499;2012-04-01;1943-03-28;2012-04-04;48.8584457, 2.3837589;48.8584457;2.3837589
750020687;750020661;M MATHIEU NICOLAS;;;52;;RUE;DE LA FOLIE REGNAULT;;75;PARIS;75011;PARIS;143790529;143790529;2012-07-01;1942-11-11;2012-07-17;48.8573608, 2.386249;48.8573608;2.386249
750018962;750018954;PHARM 305 RUE DU FBG SAINT ANTOINE;;PHARM FAUBOURG SAINT ANTOINE;305;;RUE;DU FBG ST ANTOINE;;75;PARIS;75011;PARIS;143486354;;2004-04-20;1943-05-11;2008-12-03;48.84889515, 2.39236343;48.84889515;2.39236343
750019713;750019705;SELARL PHARMACIE PHILIPPE AUGUSTE;;MLLE ALEXANDRA NEDJAR;62;;AVENUE;PHILIPPE AUGUSTE;;75;PARIS;75011;PARIS;143701846;143711154;2010-03-15;1942-11-12;2011-07-21;48.85350019, 2.39274636;48.853500190000005;2.39274636
750021636;750021610;PHARM LAHYANI;;;81;;AVENUE;LEDRU ROLLIN;;75;PARIS;75012;PARIS;143473130;143410065;1986-10-17;1942-12-10;2008-10-14;48.85066, 2.375165;48.85066;2.375165
750021586;750021560;SELARL PHARMACIE TRAN;;;24;;AVENUE;LEDRU ROLLIN;;75;PARIS;75012;PARIS;143430996;146289390;2011-10-17;1943-05-15;2011-10-24;48.84691026, 2.36952002;48.84691026;2.36952002
750020893;750020885;PHARMACIE DU VIADUC;;;164;;RUE;DE CHARENTON;;75;PARIS;75012;PARIS;143434083;;1991-08-30;1942-11-08;2009-07-03;48.8448447, 2.3825013;48.8448447;2.3825013
750021115;750021107;PHARMACIE DE LA MAIRIE;;;128;;AVENUE;DAUMESNIL;;75;PARIS;75012;PARIS;143074342;143401331;2007-05-01;1942-11-24;2009-01-23;48.8416869, 2.3866213;48.8416869;2.3866213
750022055;750022030;PHARM ELMOUCHNINO;;;51;;RUE;DE REUILLY;;75;PARIS;75012;PARIS;143436116;143438886;1990-06-29;1942-12-10;2010-08-25;48.8460618, 2.3882692;48.8460618;2.3882692
750021966;750021941;PHARMACIE DICHAMP;;;1;;BOULEVARD;DE REUILLY;;75;PARIS;75012;PARIS;143435424;143437450;1992-05-11;1942-11-08;2009-01-19;48.8392364, 2.389437;48.8392364;2.389437
750021982;750021974;PHARMACIE DES LIONS;;;11;;BOULEVARD;DE REUILLY;;75;PARIS;75012;PARIS;143075138;143075138;1995-06-09;1943-07-05;2009-01-19;48.839304, 2.3907601;48.839304;2.3907601
750020927;750020901;PHARM DANG;;;237;;RUE;DE CHARENTON;;75;PARIS;75012;PARIS;143074459;143074459;2006-06-01;1942-11-11;2008-06-03;48.8375715, 2.3910634;48.8375715;2.3910634
750021024;750020976;PHARMACIE BREMOND LEMMET;;;294;;RUE;DE CHARENTON;;75;PARIS;75012;PARIS;143073314;146281818;1983-07-01;1942-11-08;2009-07-03;48.8357709, 2.3922754;48.8357709;2.3922754
750022121;750022113;PHARMACIE NETTER;;;84;;AVENUE;DE ST MANDE;;75;PARIS;75012;PARIS;143438152;143438713;2003-12-04;1942-11-08;2008-11-28;48.8452022, 2.3982084;48.8452022;2.3982084
750022154;750022147;PHARMACIE CENTRALE SAINT MANDE;;;94;;AVENUE;DE ST MANDE;;75;PARIS;75012;PARIS;143077989;143077999;2009-09-21;1943-05-05;2010-08-25;48.8452022, 2.3982084;48.8452022;2.3982084
750021156;750021131;PHARM LE GUERN ET GLUCKMAN;;;206;;AVENUE;DAUMESNIL;;75;PARIS;75012;PARIS;143433961;143475359;1993-06-28;1943-05-05;2009-07-03;48.8379873, 2.3993496;48.8379873;2.3993496
750021172;750021164;PHARMACIE DU METRO MICHEL BIZOT;;;252;;AVENUE;DAUMESNIL;;75;PARIS;75012;PARIS;143431786;149289302;2008-07-01;1942-12-10;2008-09-29;48.8369326, 2.4022189;48.8369326;2.4022189
750021933;750021925;PHARMACIE DU RENDEZ VOUS;;;14;;RUE;DU RENDEZ VOUS;;75;PARIS;75012;PARIS;143438993;143430275;2011-10-01;1942-11-08;2011-10-24;48.8453113, 2.4044591;48.8453113;2.4044591
750021370;750021362;PHARMACIE DE LA PORTE DOREE;;;2;;PL;EDOUARD RENARD;;75;PARIS;75012;PARIS;143076481;143453866;1998-03-30;1942-11-08;2007-08-13;48.83520484, 2.40697682;48.83520484;2.4069768200000006
750022832;750022824;PHARMACIE LEGRAS WEINER;;;23;;RUE;DE LA GLACIERE;;75;PARIS;75013;PARIS;143318948;143318948;2008-07-01;1943-11-04;2010-08-25;48.834204, 2.344914;48.834204;2.344914
750022535;750022527;PHARMACIE BOBILLOT MONTSOURIS;;;96;;RUE;BOBILLOT;;75;PARIS;75013;PARIS;145881213;145881295;2006-07-01;1943-10-30;2010-08-25;48.8233262, 2.3476835;48.8233262;2.3476835
750023236;750023210;SELURL PHARMACIE LAHMI;;;71;;BOULEVARD;KELLERMANN;;75;PARIS;75013;PARIS;145882324;145896688;2012-11-01;1943-11-02;2012-11-19;48.82052726, 2.34899712;48.820527260000006;2.34899712
750022303;750022295;PHARMACIE ARAGO;;;6;;BOULEVARD;ARAGO;;75;PARIS;75013;PARIS;143316884;143316884;1993-11-02;1942-11-12;2009-07-10;48.83638032, 2.35052302;48.83638032000001;2.35052302
750022907;750022881;PHARMACIE THIAUCOURT;;;57;;AVENUE;DES GOBELINS;;75;PARIS;75013;PARIS;143375698;143370829;2000-01-24;1987-01-08;2007-07-09;48.834232, 2.3539342;48.834232;2.3539342
750022733;750022725;PHARMACIE DU VILLAGE DES PEUPLIERS;;;;;PL;DU DOCTEUR JEAN DELAY;;75;PARIS;75013;PARIS;145883857;145881832;2009-03-30;1942-11-10;2009-04-09;48.823208, 2.354485;48.823208;2.354485
750023004;750022980;PHIE CENTRE COMMERCIAL ITALIE 2;;;30;;AVENUE;D ITALIE;BOITE 1007;75;PARIS;75013;PARIS;145800208;145886974;2008-10-13;1976-08-02;2010-08-25;48.83014932, 2.35604659;48.83014932;2.3560465900000005
750022956;750022931;PHARMACIE TEBEKA- FUKS;;MME FLORENCE FUKS;137;;BOULEVARD;DE L HOPITAL;;75;PARIS;75013;PARIS;145707207;145820967;2002-07-24;1943-07-05;2009-07-10;48.83529603, 2.35832691;48.83529603000001;2.35832691
750023350;750023343;PHARM DE LA PORTE DE CHOISY;;;34;;AVENUE;LA PORTE DE CHOISY;;75;PARIS;75013;PARIS;145856852;145856852;1986-07-31;1943-11-02;2009-02-13;48.819654, 2.365252;48.819654;2.365252
750022451;750022444;PHARMACIE DU PONT DE BERCY;;;1;;QU;D AUSTERLITZ;;75;PARIS;75013;PARIS;145843072;145843072;1977-06-16;1942-11-10;2009-07-10;48.84361043, 2.36553048;48.84361043;2.36553048
750022766;750022741;PHARM TEMSTET NAHMANI;;;5;;SQUARE;DUNOIS;;75;PARIS;75013;PARIS;145853200;145863067;2005-01-01;1975-11-19;2010-08-25;48.83348554, 2.36596584;48.83348554;2.3659658400000003
750023517;750023491;PHARMACIE LELONG;;;53;;RUE;DE TOLBIAC;;75;PARIS;75013;PARIS;145833437;145847023;1988-02-26;1942-11-12;2010-08-25;48.8270993, 2.3671009;48.8270993;2.3671009
750022782;750022774;PHARMACIE DES PEUPLIERS;;;164;;RUE;DE TOLBIAC;;75;PARIS;75013;PARIS;145892642;145892642;2013-10-09;1942-11-08;2013-10-23;48.8270993, 2.3671009;48.8270993;2.3671009
750034621;750034613;PHARM DE LA GEODE;;;118;;AVENUE;DE FLANDRE;;75;PARIS;75019;PARIS;140050704;;1987-04-28;1942-12-30;2009-11-09;48.8931234, 2.3801748;48.8931234;2.3801748
750034407;750034381;PHARMACIE PRINCIPALE DE BELLEVILLE;;;117;;RUE;DE BELLEVILLE;;75;PARIS;75019;PARIS;142081102;142084880;1999-03-29;1942-12-21;2009-05-11;48.87475, 2.3877263;48.87475;2.3877263
750035107;750035081;PHARMACIE DE LA PLACE COCHET;;;2;;AVENUE;DE LA PORTE CHAUMONT;;75;PARIS;75019;PARIS;142084106;142412925;2010-02-15;1943-04-21;2010-01-18;48.8858826, 2.3988838;48.8858826;2.3988838
750035685;750035677;GRANDE PHARMACIE DE BELLEVILLE;;;86;;BOULEVARD;DE BELLEVILLE;;75;PARIS;75020;PARIS;147973183;147970578;2009-09-01;1942-12-05;2009-08-10;48.87006596, 2.37938359;48.87006596;2.3793835899999998
750036337;750036311;PHARM DU HAUT MESNIL;;;134;;RUE;DE MENILMONTANT;;75;PARIS;75020;PARIS;146368378;;1992-09-30;1942-12-05;2009-01-09;48.8692072, 2.3919063;48.8692072;2.3919063
750035867;750035842;GRANDE PHARMACIE DU 20EME;;;38;;BOULEVARD;DE CHARONNE;;75;PARIS;75020;PARIS;143702626;143701121;1984-09-25;1943-05-28;2009-07-16;48.8575505, 2.3921652;48.8575505;2.3921652
750036170;750036162;PHARMACIE MENILMONTANT;;;46;;BOULEVARD;DE MENILMONTANT;;75;PARIS;75020;PARIS;147973862;;1986-01-09;1943-05-15;2008-10-20;48.8648255, 2.3978523;48.8648255;2.3978523
750036816;750036790;PHARMACIE CANARD VOLLAND VALERIE;;;11;;RUE;SAINT FARGEAU;;75;PARIS;75020;PARIS;140319741;140303191;2006-01-09;1943-05-24;2009-07-16;48.8710569, 2.4000483;48.8710569;2.4000483
750035420;750035412;PHARM ILLOUZ;;;20;;RUE;D AVRON;;75;PARIS;75020;PARIS;143730609;143731343;1982-09-16;1942-12-05;2009-05-29;48.85167025, 2.40036584;48.85167025;2.40036584
750036766;750036741;PHARM RAULOT;;;86;;RUE;DE LA REUNION;ANGLE 28 RUE DES ORTEAUX;75;PARIS;75020;PARIS;143700465;143702600;1987-10-29;1942-12-04;2009-07-16;48.8544383, 2.4022023;48.8544383;2.4022023
750036733;750036725;PHARMACIE DE LA REUNION;;;60;;RUE;DE LA REUNION;;75;PARIS;75020;PARIS;143704834;143700351;2003-11-01;1942-12-05;2009-07-16;48.8544383, 2.4022023;48.8544383;2.4022023
750035735;750035727;PHARMACIE SOK;;;44;;RUE;DE BELLEVILLE;;75;PARIS;75020;PARIS;146365963;146365975;2010-02-15;1942-12-05;2010-01-15;48.8759718, 2.4024224;48.8759718;2.4024224
750036055;750036030;PHARM UZAN;;;147;;AVENUE;GAMBETTA;;75;PARIS;75020;PARIS;140312336;140315166;2001-03-28;1942-12-05;2008-12-29;48.8698336, 2.402596;48.8698336;2.402596
750035487;750035461;PHARMACIE CENTRALE D AVRON;;PHARMACIE CENTRALE D AVRON;56;;RUE;D AVRON;;75;PARIS;75020;PARIS;143732606;143731087;2013-06-17;1942-12-05;2013-07-17;48.85217213, 2.40319281;48.85217213;2.40319281
750035537;750035511;PHARMACIE DE LA CROIX SAINT SIMON;;M SHAHRVIN SHAHRAM;132;;RUE;D AVRON;;75;PARIS;75020;PARIS;143734778;143734778;2007-01-15;1943-06-30;2009-05-29;48.85322124, 2.40891069;48.85322124;2.40891069
750008542;750008534;SELARL PHARMACIE GRIGNON;;;2;;RUE;DUPHOT;;75;PARIS;75001;PARIS;142600050;149270690;2012-07-02;1943-06-10;2012-07-17;48.8676619, 2.325889;48.8676619;2.325889
750008690;750008682;PHARMACIE TACAPES;;;55;;RUE;DES PETITS CHAMPS;;75;PARIS;75001;PARIS;142965964;142960711;2005-08-01;1942-11-12;2010-08-25;48.8671939, 2.3347785;48.8671939;2.3347785
750008443;750008435;PHARMACIE DU THEATRE FRANCAIS;;;2;;PL;ANDRE MALRAUX;;75;PARIS;75001;PARIS;142962933;142607463;2004-03-01;1943-07-05;2007-12-03;48.8639822, 2.3355945;48.8639822;2.3355945
750008674;750008666;PHARMACIE DES PETITS CHAMPS;;;21;;RUE;DES PETITS CHAMPS;;75;PARIS;75001;PARIS;142969720;142962190;2003-10-01;1942-11-12;2007-07-18;48.86652, 2.337673;48.86652;2.337673
750008724;750008716;PHARMACIE DU PONT NEUF;;;12;;RUE;DU PONT NEUF;;75;PARIS;75001;PARIS;142330650;142336420;2007-11-01;1944-01-17;2010-08-25;48.85995971, 2.3440066;48.859959710000005;2.3440066000000006
750009110;750009102;PHARMACIE DES PANORAMAS;;;151;;RUE;MONTMARTRE;;75;PARIS;75002;PARIS;142368437;142369417;2000-10-27;1943-11-06;2009-02-24;48.8705035, 2.3425562;48.8705035;2.3425562
750009243;750009235;PHARMACIE MODERNE DU SENTIER;;;7;;RUE;DES PETITS CARREAUX;;75;PARIS;75002;PARIS;145085316;;2013-05-15;1942-11-10;2013-05-24;48.8667193, 2.3471361;48.8667193;2.3471361
750009292;750009284;PHARMACIE FOULOUNOUX;;;160;;RUE;SAINT DENIS;;75;PARIS;75002;PARIS;142331911;142331911;1984-03-30;1943-06-22;2009-02-27;48.8626681, 2.3495752;48.8626681;2.3495752
750009664;750009656;PHARMACIE RASPAIL;;;20;;RUE;RAMBUTEAU;;75;PARIS;75003;PARIS;142720755;142726272;1985-06-19;1943-05-19;2009-02-27;48.8609002, 2.354614;48.8609002;2.354614
750009540;750009532;PHARMACIE CHARRET;;;47;;RUE;DE BRETAGNE;;75;PARIS;75003;PARIS;142723300;142721763;2004-04-01;1942-11-10;2010-08-25;48.8632828, 2.3614997;48.8632828;2.3614997
750009961;750009953;GRANDE PHARM DE TURENNE;;;95;;RUE;DE TURENNE;;75;PARIS;75003;PARIS;142784263;;2005-09-01;1947-03-25;2008-11-25;48.8611347, 2.364488;48.8611347;2.364488
750010266;750010233;PHARMACIE DE L ILE SAINT LOUIS;;;8;;RUE;JEAN DU BELLAY;;75;PARIS;75004;PARIS;143543909;143543555;2010-01-01;1942-11-08;2010-01-19;48.8530396, 2.3537559;48.8530396;2.3537559
750010050;750010043;PHARMACIE DE LA MAIRIE;;;9;;RUE;DES ARCHIVES;;75;PARIS;75004;PARIS;142785358;142775601;2013-07-17;1942-11-08;2013-08-02;48.857705, 2.3543303;48.857705;2.3543303
750010720;750010696;PHARMACIE C BENAD;;;30;;RUE;VIEILLE DU TEMPLE;;75;PARIS;75004;PARIS;148877637;148877669;1988-06-28;1943-03-23;2010-08-25;48.8574229, 2.3575556;48.8574229;2.3575556
750010225;750010217;PHARMACIE HENRI IV;;;27;;BOULEVARD;HENRI IV;;75;PARIS;75004;PARIS;148877447;142760201;1992-10-30;1943-05-11;2010-08-25;48.8519985, 2.3647948;48.8519985;2.3647948
750010670;750010662;MA PHARMACIE BASTILLE;;;1;;RUE;DES TOURNELLES;;75;PARIS;75004;PARIS;142726743;142722570;2008-03-03;1943-05-11;2013-05-24;48.8538366, 2.3672793;48.8538366;2.3672793
750012122;750012114;PHARMACIE DU LUXEMBOURG;;;127;;BOULEVARD;SAINT MICHEL;;75;PARIS;75005;PARIS;143540659;144073352;1993-11-29;1944-06-05;2009-02-27;48.8425389, 2.3384129;48.8425389;2.3384129
